date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2017-01-01,8,11,12,10,19,2,39,12,22,19,22,20,19,9,54,26,8,15,9,18,7,18,3,12,21,14,9,17,14,7,27,17,61,19,18,21,30,16,23,16,27,14,15,26,7,16,13,11,15,13,16,1,20,7,21,19,7,1,22,26,14,7,17,6,11,14,8,21,10,7,38,26,4,16,30,30,35,14,25,11,12,17,54,15,35,5,8,12,19,13,41,20,20,23,7,15,11,22,7,14,13,14,12,16,24,20,13,14,18,13,21,8,22,20,7,4,31,20,50,50,58,31,40,95,12,11,43,8,14,15,14,13,6,12,10,15,20,17,20,5,25,5,35,0,13,15,6,15,16,2,20,6,12,12,19,17,7,9,2,76,15,44,40,31,4,38,48,23,53,26,14,20,13,29,5,18,15,1,21,27,32,2,10,2,17,10,15,14,4,29,33,68,5,6,23,11,61,27,9,7,11,14,42,20,28,24,17,11,19,4,15,22,17,13,18,30,17,9,20,11,5,13,17,6,20,16,15,7,20,6,9,0,22,22,17,21,6,18,10,12,16,4,23,5,57,20,7,18,6,11,6,14,4,12,7,29,5,29,14,23,10,10,59,31,21,17,36,4,13,14,0,16,14,13,16,0,22,9,7,0,7,14,21,18,6,9,27,14,3,7,4,25,11,6,17,7
2017-02-01,10,5,14,6,21,17,34,23,30,25,27,33,18,7,56,30,12,11,13,21,7,17,5,10,17,15,10,14,14,7,27,16,80,21,24,27,33,16,21,16,13,12,11,30,7,16,12,12,16,14,16,1,17,10,26,26,5,1,21,31,21,16,24,8,14,13,10,19,14,7,32,30,4,17,28,27,42,16,16,12,10,18,60,18,53,10,11,14,27,12,56,37,29,21,13,17,13,24,7,15,17,15,16,21,33,27,16,8,21,17,16,3,28,18,7,11,33,17,69,74,58,90,34,86,16,10,40,14,16,19,18,8,7,10,10,15,16,13,20,8,30,5,41,0,12,25,6,17,17,6,23,4,18,11,20,22,10,10,2,74,18,34,44,23,3,41,57,20,83,42,17,22,8,24,4,16,17,1,22,29,46,3,6,8,18,10,13,16,8,30,41,67,11,5,40,16,78,27,48,7,13,16,60,28,30,28,19,10,16,5,14,25,18,11,18,22,21,9,24,9,7,7,17,9,23,18,12,6,100,7,12,8,21,28,17,16,15,21,6,15,18,17,27,0,36,14,8,17,10,12,9,15,10,16,7,37,5,34,16,12,9,14,58,35,19,29,54,4,35,47,6,15,15,20,12,0,15,11,10,0,12,17,25,14,21,9,24,20,3,7,0,28,7,6,21,10
2017-03-01,10,6,17,4,23,9,78,18,28,48,27,21,16,9,51,29,14,12,9,18,7,17,7,13,19,18,8,20,11,6,25,20,45,18,40,17,34,17,23,20,6,15,13,28,8,18,14,13,22,12,21,1,16,10,25,28,7,1,18,28,19,17,20,9,16,17,13,24,3,9,23,31,6,16,25,31,36,21,23,8,12,16,75,16,31,8,7,15,28,11,57,25,21,22,10,22,12,24,6,15,34,16,14,13,27,25,16,5,20,15,18,9,25,19,8,10,29,16,47,61,57,42,44,61,11,12,40,16,17,18,17,11,7,12,14,18,13,17,19,9,30,2,37,0,14,27,3,20,22,5,23,6,15,11,24,20,11,14,3,71,18,32,45,13,14,42,42,18,85,36,16,20,12,35,5,16,15,1,23,30,26,3,9,3,19,11,12,16,0,32,65,70,9,7,49,16,31,28,34,7,7,17,34,20,34,28,16,22,19,5,16,21,18,13,18,37,17,12,22,9,5,8,17,8,27,18,13,9,45,5,12,3,22,20,14,18,10,20,4,13,20,12,26,5,19,27,4,20,9,12,12,15,8,17,10,42,5,33,20,14,11,24,37,14,24,23,40,4,24,42,5,18,15,21,19,7,20,11,9,18,19,14,27,17,13,9,28,17,3,9,7,30,7,6,14,15
2017-04-01,9,1,15,5,23,8,49,17,24,41,22,24,21,9,50,26,10,12,6,17,7,22,7,15,16,20,9,13,10,9,22,16,41,17,25,16,36,18,21,13,24,6,14,30,8,15,26,14,16,9,17,1,11,10,22,27,10,1,17,26,19,15,14,4,15,16,16,20,12,7,21,31,5,18,22,17,36,18,21,14,8,10,59,15,22,11,9,13,22,15,50,26,20,24,7,18,14,23,7,13,24,15,19,13,25,29,16,16,17,12,14,14,23,18,8,10,32,22,46,74,44,23,36,66,10,8,34,10,16,15,19,9,4,20,11,13,15,16,17,10,18,0,35,0,14,21,9,16,24,2,22,4,14,11,21,17,14,11,1,53,17,29,44,22,10,38,17,20,71,25,16,20,8,30,4,14,20,1,25,30,47,3,9,4,15,12,9,16,4,31,50,53,11,8,31,14,50,32,83,8,12,17,40,19,28,26,12,14,12,4,9,16,13,18,19,42,20,12,20,6,7,5,19,6,22,19,8,8,16,3,9,4,20,17,12,24,8,15,5,12,18,3,23,0,17,24,6,20,8,13,8,12,7,13,8,37,5,30,18,10,7,21,65,31,32,21,41,4,21,35,6,19,13,20,13,0,19,10,9,39,10,15,28,13,15,6,26,14,3,3,5,26,9,8,21,10
2017-05-01,10,14,7,8,20,2,50,20,23,54,23,25,16,8,39,28,16,12,16,17,7,24,6,12,17,20,6,13,10,8,16,12,25,21,28,15,35,12,21,17,15,9,14,30,8,11,19,12,17,17,18,1,11,10,25,23,6,1,15,24,21,11,20,10,15,11,18,19,14,8,23,38,7,14,27,25,33,16,23,10,12,10,62,13,54,10,7,14,24,11,52,23,22,25,14,21,21,22,7,12,15,16,20,15,24,26,14,18,16,10,11,8,23,18,6,12,29,21,39,56,31,36,45,78,14,13,37,0,17,16,16,9,12,19,8,13,17,15,17,8,25,0,96,0,14,19,9,24,14,2,21,5,15,10,21,26,5,14,1,59,14,33,43,30,9,31,25,13,35,22,13,15,10,27,4,16,25,1,26,28,23,3,8,6,19,8,9,20,0,33,39,73,7,10,28,13,56,28,36,7,9,13,30,18,30,26,12,13,15,5,15,20,16,8,21,26,19,16,18,7,6,10,16,6,21,17,11,8,11,7,11,0,21,15,16,24,7,17,8,14,18,8,22,6,13,19,5,12,9,10,10,13,15,13,6,30,6,32,22,8,8,11,37,23,25,24,34,4,36,20,8,21,13,17,7,7,17,8,10,19,8,15,28,17,13,8,28,14,3,4,6,29,7,7,16,11
2017-06-01,8,5,14,3,15,11,25,20,18,29,24,31,18,5,40,28,11,12,0,13,5,23,5,7,17,17,10,14,7,17,16,14,15,13,20,13,25,15,19,12,10,10,13,25,6,8,15,11,14,14,16,1,15,5,18,19,7,1,12,27,14,14,16,7,10,8,16,16,16,6,28,26,4,11,17,13,30,15,18,10,7,17,49,13,4,6,3,13,16,12,35,17,15,15,12,19,11,17,6,13,17,18,9,16,20,22,10,6,15,7,8,11,18,15,6,15,24,15,35,28,29,20,12,39,11,17,35,8,7,10,14,4,9,11,8,10,14,13,17,5,23,0,42,0,9,14,7,16,12,1,26,3,13,10,18,24,6,9,2,34,12,41,36,21,14,11,29,11,22,16,11,11,5,25,3,13,10,1,20,24,12,1,7,12,14,9,11,14,0,29,47,45,6,6,26,13,49,25,10,6,8,15,16,17,21,22,10,12,12,4,18,18,13,16,15,11,15,8,16,7,5,11,13,10,18,15,10,5,5,4,12,4,17,14,12,10,7,10,3,9,21,8,20,0,20,16,5,14,6,7,13,11,3,8,3,28,5,27,17,7,5,10,25,3,27,7,16,4,11,5,3,18,10,12,10,4,17,6,9,0,4,9,28,14,16,11,22,16,2,9,10,22,9,6,13,8
2017-07-01,5,15,12,5,14,2,9,11,20,16,23,33,11,3,41,25,5,11,3,9,6,15,5,8,15,16,9,11,9,6,16,10,19,14,14,12,25,15,14,11,9,9,9,22,4,7,13,10,9,10,13,0,12,4,16,16,4,0,14,19,13,10,12,8,5,9,13,13,26,5,21,27,3,11,10,21,24,8,18,9,6,9,61,10,15,9,8,7,17,7,36,13,6,17,6,14,11,14,6,20,14,27,13,11,28,17,9,3,11,6,5,11,15,15,6,8,18,14,31,20,44,27,26,37,7,3,30,9,11,7,16,3,5,7,9,8,9,10,11,5,17,0,31,0,11,13,6,16,20,0,20,4,17,9,10,15,9,9,1,52,54,41,29,21,6,9,20,16,9,21,7,9,6,20,4,10,9,1,14,24,17,1,7,6,15,5,7,9,4,37,26,48,9,10,26,8,53,22,19,6,14,11,19,15,12,18,10,7,10,3,16,16,9,16,22,24,13,12,11,5,6,9,12,8,15,11,6,5,7,6,9,4,17,15,8,7,3,11,5,7,26,12,15,0,19,20,4,20,6,7,11,8,3,9,5,27,3,21,8,7,4,17,29,3,23,14,24,3,5,0,6,11,8,12,3,0,17,7,7,0,3,7,15,12,9,7,20,12,2,5,0,20,9,6,8,8
2017-08-01,6,4,11,5,14,2,7,5,17,15,18,21,14,5,33,24,5,9,16,9,3,16,3,12,10,12,10,8,9,6,23,8,23,13,14,10,23,16,15,15,6,7,10,21,6,7,13,8,14,7,13,0,5,7,15,15,6,0,13,28,13,6,19,5,8,10,16,14,16,7,25,27,2,10,12,13,23,8,18,12,5,8,50,12,7,5,8,9,14,9,28,17,10,14,6,14,8,15,4,9,14,25,9,16,22,27,9,10,15,24,6,8,17,14,6,12,22,15,26,24,28,30,30,37,5,8,28,13,14,10,10,4,5,5,6,7,20,11,16,5,18,2,32,0,8,15,7,20,15,4,22,4,11,11,10,14,9,9,1,33,16,37,28,24,6,12,20,22,5,14,9,16,5,16,6,11,7,1,18,22,21,2,5,9,15,11,8,13,0,24,44,37,7,9,22,7,54,20,18,7,7,10,18,16,10,19,6,8,10,4,17,16,11,11,16,13,13,12,12,4,4,8,10,6,15,14,4,5,5,7,13,0,17,16,11,8,4,10,5,8,17,5,18,6,19,19,7,9,5,8,10,6,7,8,6,27,3,19,7,7,5,6,16,8,17,10,20,3,13,10,3,16,9,15,10,0,15,7,7,0,14,8,19,15,15,6,19,10,2,13,7,22,8,5,13,8
2017-09-01,8,10,11,7,19,4,28,15,26,16,22,38,22,7,50,24,10,11,6,11,7,13,5,8,14,15,12,10,6,8,16,8,34,18,14,15,36,11,21,20,18,8,10,24,7,8,15,10,14,25,15,1,6,8,20,17,6,1,17,27,15,11,17,5,7,11,13,17,17,8,26,32,3,13,17,18,28,11,17,8,9,9,72,14,4,9,3,14,18,9,37,19,14,17,6,16,11,22,6,12,18,27,16,17,24,31,14,15,19,13,5,17,21,20,8,6,27,21,40,80,33,71,26,49,16,11,31,6,23,14,13,4,5,14,8,14,23,13,19,9,21,7,50,0,11,16,9,20,17,2,21,5,6,11,16,17,12,5,2,47,18,64,43,27,4,64,50,17,9,44,12,15,6,15,4,14,9,1,20,26,100,2,9,11,18,14,8,16,12,30,45,49,7,9,25,11,48,22,46,7,8,11,31,15,19,22,10,14,13,5,16,25,16,9,15,18,17,8,15,6,5,12,14,3,21,20,4,6,8,8,14,7,19,12,11,8,5,13,7,12,20,13,18,6,19,26,5,9,5,10,6,10,7,13,6,20,4,23,10,8,5,41,36,8,20,10,95,4,10,55,3,17,12,16,8,4,15,6,7,20,19,14,21,12,13,9,21,18,3,8,5,25,9,5,15,11
2017-10-01,8,10,15,5,23,10,27,19,25,19,25,43,38,9,34,53,13,17,12,14,6,17,5,15,17,19,14,15,10,9,22,14,35,18,16,20,46,15,25,24,12,7,13,28,10,9,19,11,16,16,21,1,13,11,22,20,6,1,16,28,18,16,15,7,13,11,16,21,22,11,24,35,5,13,27,24,37,11,19,13,9,7,76,16,18,6,10,15,21,9,43,26,15,23,10,18,11,24,6,11,16,25,12,21,26,31,14,9,19,11,8,9,22,17,9,10,30,24,43,57,39,45,32,66,15,20,32,8,24,18,16,10,6,17,14,15,14,15,22,9,27,0,56,0,15,19,6,22,18,1,23,7,11,11,19,19,16,12,2,62,17,75,45,28,6,42,34,13,19,39,18,17,9,31,5,16,17,1,27,29,38,2,8,2,18,10,15,17,4,32,71,67,24,14,30,16,77,24,27,7,9,20,27,16,21,26,10,13,16,6,9,42,18,16,19,15,21,10,20,27,6,12,19,10,22,16,7,9,8,5,10,0,23,17,13,14,6,17,5,14,18,11,21,11,23,29,8,17,6,16,4,17,10,11,7,30,6,32,15,14,7,31,43,12,27,10,91,5,30,29,11,16,16,16,5,0,16,9,8,0,17,17,35,14,15,10,27,19,3,9,3,29,5,10,21,11
2017-11-01,9,5,17,7,23,15,31,18,30,18,38,67,35,8,44,35,17,16,0,22,7,19,7,11,19,19,8,14,12,10,17,15,46,16,18,22,42,21,27,39,9,6,15,29,7,10,17,13,16,23,20,1,13,9,25,21,11,1,23,37,14,24,15,6,12,14,11,24,13,10,33,37,6,15,34,18,35,18,29,15,10,11,63,15,31,7,7,16,24,13,42,23,12,26,8,24,12,22,5,16,13,23,13,19,26,24,14,11,19,20,9,6,23,16,9,8,29,19,41,40,41,34,45,68,16,23,32,13,23,18,15,13,6,20,12,15,13,17,21,15,32,5,47,0,13,20,16,19,43,4,22,5,7,16,88,21,15,10,2,61,19,59,51,22,11,38,33,27,30,34,13,13,9,21,5,16,13,1,28,31,36,2,6,5,22,10,11,18,7,32,40,60,11,7,36,18,71,25,17,10,9,14,41,18,26,26,9,12,14,5,20,37,18,12,19,42,21,10,16,7,7,9,15,4,24,14,13,8,6,6,13,7,21,20,16,11,9,17,7,15,17,7,21,5,18,27,6,13,8,15,14,19,16,13,8,34,6,27,11,8,8,12,41,22,20,10,59,5,22,19,0,31,16,18,17,0,21,11,9,0,7,16,31,17,11,11,30,19,4,9,9,29,6,8,26,10
2017-12-01,7,2,9,10,19,6,40,14,25,19,38,55,27,6,43,25,12,12,3,12,4,18,7,10,15,15,100,9,12,6,22,17,94,19,15,14,38,20,23,24,13,13,13,25,5,8,12,10,10,17,14,1,10,7,23,19,5,0,16,29,17,18,13,3,9,14,14,20,16,10,41,30,7,17,24,14,29,14,29,15,7,26,58,13,25,5,7,11,16,12,34,25,11,21,7,18,12,22,7,11,15,14,15,18,24,21,13,9,15,13,6,11,18,13,8,10,26,16,42,42,42,21,40,73,15,8,27,12,27,14,12,7,8,13,14,13,12,11,14,11,23,5,43,0,11,17,6,18,23,2,19,2,8,10,18,17,7,6,1,67,13,49,45,19,7,41,53,17,53,29,9,16,14,15,3,12,13,1,23,29,38,2,7,5,16,10,10,15,4,27,62,79,12,9,32,14,60,27,27,8,5,14,44,15,18,21,11,10,14,4,11,27,13,10,29,46,19,8,17,7,6,7,12,4,16,17,9,8,16,9,11,0,20,15,12,11,7,13,10,12,14,8,19,0,9,22,4,12,7,10,12,15,8,15,6,21,4,25,11,8,12,13,67,73,17,7,64,5,25,10,3,14,12,16,8,0,16,10,7,19,14,15,26,11,10,7,23,12,3,12,6,27,7,7,47,8
2018-01-01,9,1,12,8,20,7,38,15,24,18,38,33,38,8,50,27,12,16,6,14,6,18,4,12,22,16,29,11,15,7,23,20,50,21,15,20,46,13,24,36,7,7,9,28,8,8,23,12,14,12,16,1,18,8,27,20,5,1,16,30,15,21,16,1,12,13,11,21,17,12,53,33,4,16,30,14,33,16,23,15,8,12,59,15,37,7,10,11,20,11,41,26,11,23,11,20,12,26,6,15,21,18,19,22,29,20,13,7,17,13,13,10,22,22,9,19,25,20,44,64,34,30,30,67,14,7,29,11,21,16,16,13,7,18,9,15,19,12,23,10,22,0,53,0,12,19,7,19,17,3,26,3,12,14,16,19,15,13,2,68,17,100,45,25,23,38,43,16,36,23,13,18,13,20,4,14,10,1,23,29,30,3,8,2,20,8,10,16,0,28,25,60,7,9,31,13,54,29,8,7,13,17,28,17,21,23,13,10,15,5,13,31,18,25,15,48,19,9,24,9,7,11,14,3,21,19,14,9,22,5,12,3,22,15,12,6,7,15,8,13,18,4,22,0,15,30,5,16,9,10,13,13,5,15,9,27,5,28,10,18,10,12,82,26,18,10,35,5,28,27,3,15,16,16,23,3,19,10,9,0,12,15,22,15,8,7,29,14,3,12,9,25,10,9,41,9
2018-02-01,9,5,9,4,22,6,47,17,24,18,32,33,20,9,56,28,13,20,13,18,6,22,5,9,23,17,28,11,19,7,14,15,100,26,18,14,46,14,21,25,17,7,10,27,7,10,15,12,17,9,18,1,13,9,28,19,7,1,16,42,22,18,18,8,15,14,15,19,15,9,36,34,4,17,25,14,43,20,21,24,10,6,77,13,33,7,8,13,22,10,43,17,15,25,8,21,13,21,7,16,10,16,14,15,31,26,18,13,17,14,10,9,21,18,9,20,28,21,42,47,30,70,35,76,12,10,31,8,23,17,16,7,14,10,9,15,17,14,15,11,24,5,54,0,17,16,8,19,23,4,21,9,14,27,20,20,14,14,2,100,18,35,48,22,12,46,40,13,90,36,10,21,16,14,4,15,14,1,20,29,21,3,11,2,23,12,14,14,8,30,45,67,10,12,37,14,28,29,9,7,9,24,49,18,20,26,11,13,15,5,22,26,17,12,20,26,21,8,24,10,7,15,16,10,23,20,15,8,76,6,12,4,20,25,17,8,7,14,4,13,20,11,22,6,14,24,24,12,8,12,10,11,10,16,7,32,5,27,14,12,11,33,75,18,26,24,56,5,23,40,3,19,17,15,13,0,22,10,7,0,13,16,23,13,12,9,27,17,3,6,5,27,7,5,25,12
2018-03-01,9,4,12,5,22,11,48,20,25,17,30,21,17,10,45,28,11,13,0,17,6,20,5,10,24,16,12,12,13,6,20,18,62,25,18,20,38,14,21,24,8,12,17,29,7,8,15,12,15,8,21,1,15,9,25,20,6,1,18,31,19,14,21,8,11,10,17,24,12,9,42,33,4,16,26,13,36,20,21,66,8,11,100,15,13,4,7,14,23,11,49,16,11,33,7,18,12,22,6,12,18,16,12,19,26,22,16,8,20,13,13,7,21,17,7,11,26,23,48,56,32,29,39,63,9,6,30,4,17,14,11,9,3,14,10,13,20,10,17,13,18,2,48,0,15,16,6,18,21,2,20,4,14,11,22,18,5,9,2,63,17,32,44,20,9,36,29,17,57,25,14,11,6,15,4,13,21,1,23,27,39,4,8,7,17,9,15,13,3,31,30,82,5,7,25,12,56,29,65,6,9,23,24,16,20,27,10,12,17,5,14,22,18,12,17,37,21,9,21,7,4,12,16,14,22,19,8,9,37,7,10,6,20,16,12,8,6,13,5,15,19,9,25,10,18,26,10,17,7,10,13,13,9,16,6,32,7,31,14,16,14,28,60,18,100,19,57,5,7,22,10,15,14,18,3,3,14,11,6,0,6,14,24,20,9,8,21,17,3,9,6,27,5,6,18,13
2018-04-01,8,8,13,4,22,6,66,11,19,15,25,30,27,9,49,29,20,14,12,15,5,14,4,11,22,16,10,16,12,4,19,16,61,18,15,22,40,11,20,19,17,6,18,31,8,11,13,14,19,11,19,1,13,8,23,20,6,1,17,28,24,11,16,8,13,9,12,38,15,7,43,33,5,18,16,14,36,15,23,67,9,15,76,15,24,6,7,13,23,11,44,16,16,22,9,21,11,21,7,18,11,15,10,15,32,24,13,14,20,16,9,13,25,16,6,11,24,23,40,69,32,24,40,88,15,9,31,6,23,17,16,10,7,12,12,12,18,13,14,7,19,0,40,0,14,16,5,14,16,1,21,5,16,10,23,20,5,9,2,65,16,34,45,19,9,37,44,8,83,36,13,9,11,17,4,15,14,1,22,30,34,4,8,9,11,9,13,14,7,31,50,53,8,2,22,11,62,19,17,6,10,30,31,16,23,36,14,12,13,5,11,23,16,14,17,22,20,7,21,6,6,10,16,8,22,14,9,9,8,7,12,3,20,19,13,7,8,15,4,14,21,7,22,0,18,30,13,20,7,7,12,15,7,18,7,37,7,28,18,14,12,22,49,26,66,13,49,4,26,28,0,17,14,15,5,3,20,11,6,18,16,12,23,16,12,8,27,17,3,9,4,28,7,5,28,12
2018-05-01,9,7,10,6,22,11,46,15,20,16,33,21,15,10,40,27,17,14,3,14,6,19,6,8,21,16,10,16,11,7,19,16,36,21,16,19,36,15,20,21,11,8,9,31,6,8,13,13,20,10,19,1,16,8,22,22,7,1,15,25,19,14,18,4,9,17,16,24,15,7,48,33,5,14,28,15,35,13,24,53,11,8,75,14,17,6,6,15,20,12,44,16,23,22,9,21,14,20,5,14,18,14,10,10,36,22,13,6,17,10,6,17,24,34,7,9,26,19,63,45,28,21,45,87,9,9,31,13,23,17,11,11,6,18,7,15,25,14,15,9,19,5,47,0,15,15,6,16,17,2,21,5,6,13,25,19,9,6,2,77,16,37,44,22,12,30,25,22,27,41,9,20,7,17,4,17,11,1,25,34,22,3,9,10,18,14,11,14,3,34,53,78,6,5,23,14,44,22,50,7,9,29,19,22,23,36,10,13,13,5,13,28,17,7,18,21,19,7,21,9,6,8,15,5,21,14,14,8,16,6,11,7,20,16,17,11,7,12,6,14,20,12,22,0,15,21,8,18,100,7,17,15,8,12,5,29,5,29,20,14,7,17,59,13,52,19,45,4,28,14,0,16,13,19,6,0,19,8,6,36,9,11,32,14,10,7,25,13,3,4,7,26,2,5,21,11
2018-06-01,7,8,10,9,16,4,11,22,20,14,21,34,17,9,29,22,8,10,12,12,5,18,5,8,20,14,10,11,9,5,14,13,18,16,14,16,28,14,19,15,13,7,12,26,6,7,11,11,13,11,15,1,12,7,19,21,4,0,14,27,15,16,13,3,11,16,19,23,6,7,35,25,4,11,23,14,27,13,15,51,8,12,72,14,10,9,7,14,18,11,32,17,18,18,13,18,11,17,6,6,12,12,9,17,30,29,12,8,16,8,9,12,20,23,6,6,21,14,37,24,27,26,25,49,8,6,25,9,14,11,13,3,3,8,6,10,14,10,16,11,15,0,35,0,12,13,4,17,14,2,18,2,8,9,14,14,6,6,1,36,11,36,36,16,5,11,37,8,7,47,11,15,10,12,4,17,11,1,20,24,23,2,9,7,12,9,10,13,0,26,21,52,14,5,19,10,48,23,9,7,8,14,29,15,24,29,12,16,12,4,12,23,13,9,13,34,16,11,13,4,4,10,14,5,18,12,7,6,9,4,9,3,17,12,12,7,6,14,9,10,16,11,18,0,12,23,8,13,11,9,10,11,7,18,3,23,5,22,19,6,7,9,26,10,47,10,24,3,12,19,5,15,11,12,9,3,14,8,6,0,15,10,18,13,10,6,27,12,2,4,2,20,6,5,9,7
